JB5011V,JB5143V,JB3905V,JB4899V,JB4577V,JB3137V,JB4453V,JB4189V,JB4743V,JB3979V,JB4676V,JB4833V,JB3172V,JB4029V,JB2466V,JB4060V,JB4998V,JB1535V,JB4160V,JB4715V,JB4878V,JB5014V,GL4371V,GL3576V,GL3599V,JB4674V,JB4757V,JB3025V,JB4234V,JB4548V,JB4649V,JB4752V,JB5019V,JB4304V,JB4531V,JB4196V,JB3663V,JB2133V,JB4314V,JB4684V,JB5242V,GL4490V,JB4388V,JB4079V,JB1654V,JB4419V,JB5153V,JB4589V,JB4889V,JB5234V,JB4860V,JB3441V,JB5141V,JB4077V,JB3434V,JB5150V,GL4200V,JB2299V,GL4226V,GL3623V,JB3838V,JB3457V,JB2025V,GL3500V,JB3820V,GL3520V,JB3669V,JB4960V,JB4345V,JB4744V,GL5113V,JB4952V,GL3793V,JB5068V,JB3063V,JB3437V,JB5223V,GL3597V,JB4696V,JB4450V,JB4962V,JB4561V,JB4650V,JB4912V,JB2737V,GL3632V,JB4900V,JB3309V,JB4534V,JB1989V,JB5051V,GL3537V,JB4442V,GL4487V,JB4387V,JB4448V
5.390210777,5.389267407,5.370107145,5.210575118,5.302005294,5.19297137,5.345566124,5.228691899,5.283759667,5.251151366,5.312685669,5.339320485,5.353255985,5.265609824,5.290670297,5.464481621,5.234572553,5.148759877,5.281873669,5.142965021,5.136190436,5.000560093,5.23496353,5.069581921,5.184856315,5.202405162,5.223396834,5.12688567,5.127554078,5.090576128,5.221459902,5.069014061,5.424094066,5.246199717,5.222947429,5.162912936,5.225214131,5.228378593,5.183599052,5.318239174,5.324857841,5.144622059,5.372056098,5.256945335,5.324991097,5.183508817,5.170994178,5.060242967,5.020803343,4.96919139,5.0217424,4.932816861,5.033843814,4.936290846,5.102754479,5.096782994,5.069322314,5.2310619,5.149470665,5.109345475,5.064368702,5.026357738,5.172555898,5.115390072,5.281220902,5.157303056,5.286192188,5.286981761,5.208237162,5.164869911,5.313620758,5.077092151,5.388378896,5.347450966,5.341738107,5.246746753,5.257139091,5.342204018,5.358756615,5.231966613,5.320119289,5.295652453,5.37142599,5.257782777,5.560238761,5.30941428,5.40138394,5.486269268,5.394740354,5.370963041,5.332910262,5.270590372,5.371197618,5.368337184,5.579528191,5.119401318
5.6113413,5.945706417,5.56592741,5.571869458,5.589260487,5.488047294,5.867978902,5.633126684,5.681285168,5.629392568,5.584561612,5.940301913,5.717226652,5.590516299,5.668239801,5.675023473,5.485877915,5.769252312,5.851803551,5.41463803,5.434065273,5.333768516,5.505968186,5.890953576,5.417952487,5.755525636,5.616441754,5.634720946,5.498757455,5.416951865,5.450483311,5.457484097,5.654961719,5.54205381,5.875889285,5.51877993,5.443537493,5.501087679,5.604782176,5.627552906,5.51145384,5.457812975,6.173793467,5.730584683,5.821733736,5.453166365,5.575697653,5.275695343,5.406054183,5.215021576,5.288230098,5.08945983,5.246412542,5.247520128,5.389838164,5.267339177,5.350153257,5.981669484,5.484212018,5.935104132,5.280552414,5.265261123,5.687169196,5.452826796,5.565051495,5.371276481,5.534647448,5.557231601,5.592445435,5.500478519,5.57194357,5.562935888,6.187397342,5.571286384,5.611996022,5.460225586,5.422618168,5.592848994,5.717529654,5.370574143,5.665477551,5.641246272,7.543031951,5.562604644,5.982684019,5.584821078,5.62088458,5.958554981,5.661196682,5.758201896,5.672258876,5.473470167,5.645377219,5.572031066,6.032419167,5.471016282
5.434716299,5.435642657,5.276647187,5.242552758,5.316088988,5.255078063,5.315590938,5.164082435,5.366043807,5.25979266,5.253355067,5.296515653,5.363952607,5.235329519,5.229936202,5.455574743,5.278759036,5.168965689,5.271599355,5.091930943,5.134661608,5.043003489,5.220982154,5.034422343,5.226895465,5.265361622,5.172341487,5.096728644,5.192391266,5.098287091,5.191487821,5.051374561,5.412761349,5.174387502,5.259126088,5.265034655,5.225057982,5.209632304,5.218470115,5.284999792,5.318258167,5.209257507,5.406463361,5.140421229,5.29998936,5.193200886,5.21516979,5.072624169,5.06975135,5.041337665,5.020987291,4.917154866,5.028980223,4.995256284,5.136855233,5.083509836,5.1468585,5.180480342,5.099518484,5.113205253,5.092807418,5.006594519,5.194991333,5.115207804,5.303860824,5.189506894,5.296541745,5.281009685,5.18107151,5.167614357,5.385917137,5.119886277,5.452150602,5.415167527,5.393436704,5.217968615,5.296274026,5.332242743,5.383467962,5.197164354,5.269342045,5.311316315,6.272316094,5.229970066,5.722529236,5.370696477,5.430845806,5.465552019,5.34049366,5.327541646,5.337744547,5.269151847,5.361749015,5.275469687,5.586275998,5.212442716
5.505868023,5.475207257,5.500446483,5.360736563,5.47595492,5.405984562,5.364433819,5.24891335,5.483142088,5.427472202,5.416733637,5.487691936,5.444826283,5.416922007,5.444987516,6.012875622,5.32083838,5.09570945,5.441228672,5.315544983,5.297003964,5.120818436,5.334664066,5.19269848,5.392357665,5.344215056,5.441400096,5.164906275,5.470580877,5.29030915,5.387814161,5.104094143,5.4798917,5.477511917,5.287164349,5.43136216,5.409782048,5.515241341,5.419633325,5.541339459,5.458180458,5.360386723,5.460156832,5.401960786,5.388192165,5.351261153,5.339312383,5.348826125,5.101671434,5.082483717,5.136718729,4.933042062,5.121876455,5.063316206,5.204983567,5.081759421,5.2043241,5.050625825,5.252295005,5.119953823,5.173998373,5.119904806,5.190426847,5.240705692,5.355572457,5.239952507,5.410655224,5.302910589,5.320830459,5.347840991,5.374796579,5.250385491,5.400671623,5.494859275,5.538280016,5.35099038,5.340339393,5.320929089,5.408882127,5.270233102,5.349140341,5.306449533,5.441377202,5.336102024,5.681170217,5.484880984,5.615427596,5.511626751,5.489433437,5.379562289,5.481905451,5.381057868,5.500792303,5.37738979,6.601021151,5.346269205
5.93283301,7.632340375,6.037311958,6.584327826,6.260721562,5.778496906,5.537871758,5.690486317,5.923845607,6.247089507,5.815475182,5.338676132,5.950123261,6.085644628,6.20469849,7.01869506,6.051524873,6.192657239,6.811156669,5.734400855,5.78093306,5.941538589,6.31856291,5.539375298,5.717298297,6.839607228,6.382873415,5.566953475,5.824166108,5.681919628,5.913561636,6.081932152,7.073736133,5.860987226,6.047580815,6.190529281,5.488107953,6.174917529,5.882743766,5.885198486,6.465157758,6.138850244,6.35284158,6.258754227,5.582473184,5.898001396,5.97665233,5.736907078,5.93165203,5.497625502,5.522442,5.149257412,5.86123092,5.846276976,6.07826605,5.653146521,5.87633787,5.953602425,6.290377265,5.830024708,5.411842217,5.946757367,6.278420559,5.407124888,6.011238242,5.46686301,5.507306666,5.854210026,5.952518209,5.673389041,5.883063982,5.650003706,6.030391224,6.319537246,6.881540168,5.439343961,5.651005726,5.674369186,6.022890204,5.749107783,5.717910803,5.938009645,5.509437687,6.089797209,5.768613361,5.960749045,5.864655643,5.83251426,5.75184721,5.764008899,5.827853336,5.691264187,6.518239288,5.698025993,6.590213119,6.818371171
7.0024252,5.494410588,5.381758978,5.228515651,5.371381343,5.331877953,5.400289129,5.272895229,5.443512028,5.368126357,5.366354206,6.692024005,5.463613291,5.326187973,5.391364038,5.912169444,5.306262419,5.132995935,5.382212027,5.140750323,5.219711568,5.11875886,5.953100726,6.901985947,5.335405364,5.323513968,5.246883226,5.144107354,5.825351577,5.370655328,5.218265334,5.097603941,5.492482634,5.232338061,5.296350904,5.277236015,5.327062186,5.263430533,5.390417181,5.324422807,5.464629175,5.288370925,5.473930383,5.322031509,5.435187368,5.283411941,5.395492888,5.256578802,5.052319543,5.0584319,5.072085772,4.955245904,5.177426802,4.962643833,5.185866545,5.07198526,5.107632212,5.245749088,5.153626089,5.13826864,5.086416172,5.046898866,5.210962639,6.256729899,5.351296584,5.643528191,5.329615682,5.377734439,5.31851767,5.236580169,5.419817346,5.215918885,5.646985259,5.461758166,6.092387686,5.29518608,5.288959247,5.387744601,5.427456796,5.579883345,5.277558086,5.245264825,5.872749558,5.280510589,5.72986513,5.385251317,5.519600021,5.51299137,5.424711967,5.290634459,5.410211644,5.339975133,5.435137745,5.340261702,6.469350807,5.162532254
5.49885722,5.506668341,5.458524101,5.33596293,5.403722044,5.318947541,5.406096426,5.202939247,5.418969992,5.353953451,5.48769638,5.393649949,5.436597922,5.357362092,5.426100075,6.015253722,5.301128881,5.141418304,5.329857467,5.171946488,5.257160845,5.200456792,5.264148269,5.212464551,5.31987583,5.335795865,5.231861927,5.209922599,5.18665169,5.133881834,5.355822026,5.155573175,5.458321226,5.295836606,5.401382423,5.220460467,5.299700268,5.347730857,5.378676078,5.406694168,5.419199425,5.290323663,5.391854694,5.303807126,5.359475849,5.252687052,5.39197891,5.191128749,5.100115438,5.0605672,5.102546564,5.078990071,5.150085906,5.011078006,5.212160844,5.095285635,5.139320207,5.114091383,5.20566694,5.194653125,5.068220972,5.08982017,5.238617082,5.17813303,5.385906852,5.334702999,5.362584994,5.386288465,5.37305841,5.273489034,5.377685286,5.249241216,5.478690279,5.474305877,5.502260813,5.370104006,5.30208527,5.338563149,5.418007286,5.267222972,5.343538833,5.312131892,5.408887407,5.223230854,5.625637324,5.523188558,5.475472952,5.49279093,5.362301071,5.30955598,5.384095628,5.357138012,5.493439075,5.336885138,6.620899099,5.349730337
5.397492619,5.465511372,5.440999287,5.246307135,5.327075856,5.167936211,5.335394219,5.091429932,5.368673226,5.309745849,5.3775437,5.292068609,5.410631583,5.262990857,5.293410954,5.721514428,5.300009532,5.080383871,5.254220684,5.13042267,5.116811306,5.062198298,5.141367445,5.008231062,5.283883043,5.332377289,5.134057428,5.045534196,5.215481439,5.10837872,5.16604839,5.049386236,5.407060275,5.19232273,5.189111363,5.178223737,5.290249695,5.223061252,5.240571517,5.290614891,5.286794252,5.167557598,5.316999449,5.226392518,5.322513891,5.241432762,5.234613016,5.097780383,4.99543999,5.02419993,5.045611221,4.902580935,5.051294959,4.86488941,5.111035577,4.945485664,5.053976699,5.045284811,5.190817228,5.056492485,4.971810478,5.040597047,5.110454257,5.09115536,5.324935226,5.180946992,5.255605376,5.297775561,5.295737725,5.108477772,5.385484187,5.150407835,5.343847271,5.407712788,5.388084792,5.193773859,5.252853374,5.288103013,5.320645881,5.157986432,5.217720941,5.218869553,5.39833419,5.263845408,5.719782671,5.31479243,5.419051165,5.517556212,5.38145794,5.303026764,5.347898346,5.236244679,5.46195946,5.331627188,5.937771483,5.217734833
5.963638381,6.270781368,5.495196167,5.761685066,5.537240712,5.396751547,6.964113572,7.225516599,6.182434817,6.33431267,5.652623007,6.802039926,5.971093852,5.84137765,5.797138947,5.843922291,5.596219704,6.30121142,5.842665628,5.284076794,5.409794947,5.471137558,5.705893675,5.781294475,5.434682642,5.979156788,5.871459253,5.641668417,5.395262234,5.50432295,5.427852431,5.414416737,6.334937128,5.78596566,7.219734406,5.369647669,5.662727356,5.535951699,5.537454108,5.70418441,5.748647368,6.117330152,6.46411665,5.44444584,6.737746454,6.067463549,6.030093334,5.569686474,5.209963634,5.275726395,5.15712979,5.029179119,5.298926604,5.090855062,5.295030247,5.180590478,5.356348584,7.13935102,5.239629818,5.306170467,5.385013938,5.095909983,5.842700947,6.0010385,5.606751343,5.1908324,7.317780741,5.424975752,5.617159293,5.298084639,5.676950757,6.011224031,8.025607783,5.634385465,5.638808055,5.302547672,5.425580643,5.524232267,6.48928214,5.351125639,5.675930997,5.725979773,8.929281628,5.342659363,6.119370159,5.52677131,5.526691451,6.855279617,5.537927549,6.131612742,5.478863237,5.374249035,5.714126887,5.575130399,6.774464223,5.480624968
5.35660097,5.334451279,5.294365091,5.161220125,5.281945983,5.12324354,5.297735837,5.141489761,5.3155894,5.298594581,5.294734498,5.304407222,5.302344424,5.223312889,5.336494619,5.394353659,5.159458927,5.016468639,5.260565965,5.099154378,5.143041337,5.01471343,5.192414728,5.037932367,5.210136826,5.206855839,5.183271785,5.02324746,5.145013316,4.965983739,5.15789348,5.020479284,5.391535445,5.172198469,5.223509317,5.249236169,5.180457932,5.23014682,5.237033426,5.28540195,5.260468613,5.075312302,5.353270388,5.306380969,5.229395003,5.164723628,5.215176427,5.075258955,5.002594537,5.000401277,5.006498434,4.926881452,5.064961334,4.93036081,5.117735362,4.959465427,5.097780383,4.996928971,5.133649075,5.051065886,5.090132701,4.969002204,5.187780927,5.117385474,5.254969319,5.122041929,5.189677291,5.296277531,5.216445221,5.113662035,5.359969221,5.047557622,5.337589439,5.366954534,5.341451438,5.161981298,5.213833004,5.244450346,5.407875473,5.16864511,5.176412929,5.221880192,5.226455608,5.17813321,5.570679262,5.399678346,5.467201093,5.423947882,5.409546664,5.25958068,5.349729575,5.359756859,5.374689776,5.244666451,5.385614843,5.147727923
5.444811017,5.410798349,5.404362183,5.282659182,5.361581846,5.210856639,5.372646631,5.266452331,5.327243971,5.312562962,5.431955539,5.419909015,5.386876335,5.3133711,5.393278539,5.658511223,5.206730252,5.099476896,5.329705008,5.198929503,5.132554421,5.059884884,5.245390159,5.119475487,5.218467151,5.313706046,5.190673033,5.153425344,5.099949338,5.139756585,5.287551621,5.029827498,5.430392554,5.22120411,5.279285548,5.277382581,5.313202548,5.221498487,5.271349771,5.332689071,5.297667173,5.180729935,5.334144546,5.278177925,5.298401341,5.271685803,5.324413699,5.202435327,5.008343657,4.976192123,4.980235512,4.962067259,5.089635997,4.974352251,5.100663126,5.05909608,5.134404501,5.091327247,5.15184217,5.097776718,5.101657994,5.056330796,5.262309782,5.185555196,5.339397463,5.24700512,5.299089061,5.364396686,5.357881791,5.284186268,5.338163691,5.184136072,5.320360351,5.43780082,5.39082486,5.28376445,5.259761107,5.297252872,5.387528442,5.22293872,5.276899465,5.231613467,5.328396233,5.235351034,5.555004697,5.431016811,5.45785586,5.421497106,5.394359207,5.255107231,5.400668475,5.349336012,5.410141541,5.315591832,5.879908389,5.214575771
5.405585525,5.429676629,5.32102583,5.27778734,5.418046768,5.234531754,5.338897939,5.106596385,5.406336388,5.348308462,5.341829351,5.280213847,5.302739749,5.181842785,5.284423737,5.678145796,5.270252048,5.144197274,5.300145153,5.195985082,5.10711901,5.070553836,5.258647465,5.055137691,5.255748862,5.354428222,5.198198011,5.133535692,5.208819437,5.15960224,5.22025793,5.057412367,5.399842904,5.22406919,5.211536758,5.205348101,5.281913354,5.157719738,5.291665421,5.247505592,5.403575507,5.196580068,5.450802471,5.323513084,5.317444485,5.191609902,5.295113337,5.180143793,5.028170881,5.045754575,5.062570874,4.933244142,5.05281102,4.95222131,5.133537871,5.057491468,5.109150484,5.029141489,5.173337906,5.099992668,5.053168547,5.064300257,5.10783381,5.118025707,5.359876462,5.230463682,5.265432038,5.331678966,5.230049386,5.222337359,5.466420139,5.07640885,5.425552072,5.445451646,5.38263562,5.192890448,5.292578151,5.308720467,5.338435536,5.261427296,5.165859531,5.269665555,5.385364978,5.284549113,5.866056838,5.36931487,5.473017757,5.478273122,5.407534417,5.268327205,5.349686816,5.299006415,5.497722983,5.327305096,6.258090499,5.336093417
8.870915135,10.32125269,9.314443347,9.808659126,9.080990444,8.57775519,8.789261845,8.91505742,9.1404802,9.571242083,9.593035169,10.05348083,9.095302673,9.836558272,9.477103238,10.00105229,9.819734441,8.379391676,9.397847508,9.766903886,8.723391875,8.940443092,9.645691148,9.38545801,8.459730261,8.690560804,10.21780153,8.762579209,9.204658954,8.524500314,9.313658717,10.19803237,9.175127821,9.255830395,7.866215328,10.5404666,9.450685396,10.18596621,9.40984292,9.202501944,9.264949729,8.581485874,9.917100521,9.729284362,8.068691313,8.917977761,7.616586557,9.868437359,7.892712391,8.035275969,9.317025766,6.666422356,8.663859188,8.170456386,8.573693846,9.86986008,9.98354295,6.840957139,8.143187069,8.386056091,8.957016779,9.675628685,7.260345126,8.833157843,9.530171631,7.839517221,11.29274207,8.350613264,8.638365608,9.360149203,8.775449287,8.486199706,8.441252517,9.556183705,8.672180001,7.962359728,8.793599331,8.879436889,7.903512257,7.607334887,8.682497994,9.354533863,6.242074301,10.17278118,9.105958512,9.414273657,9.528843252,8.544272749,9.912778019,10.08830279,9.606819493,9.045947451,8.162252739,8.661647151,9.335349685,11.52663916
5.503826244,5.454884957,5.351024073,5.165236235,5.360341545,5.277956367,5.355549864,5.186694863,5.349047646,5.261076966,5.372255805,5.327245068,5.347023563,5.28319851,5.29860312,5.62272159,5.210954318,5.101991131,5.297260766,5.13406527,5.158248947,5.054009132,5.170966257,5.072377036,5.270653413,5.28385221,5.271313132,5.114037606,5.193831449,5.154097286,5.189237249,5.048332942,5.401430252,5.230804371,5.230739724,5.243981763,5.287607025,5.174449121,5.282254023,5.361195042,5.428723163,5.179291525,5.30605592,5.231175201,5.311315315,5.202461008,5.270178315,5.114664704,5.072395275,5.059103555,5.02369593,4.915296202,5.131155147,4.982465704,5.092342341,5.013368289,5.023208653,5.021862653,5.151243369,5.055173223,5.083424582,5.031171404,5.144626054,5.155239863,5.375291115,5.209890748,5.296249771,5.296642336,5.266548826,5.186653928,5.35176261,5.171732472,5.359513985,5.427345121,5.347801225,5.262988386,5.299194369,5.398165114,5.361237248,5.203388843,5.268070553,5.274851763,5.391109122,5.228785142,5.632472659,5.382617702,5.518768597,5.505604381,5.392613217,5.356475909,5.353483023,5.306315724,5.387241372,5.31318014,5.900809556,5.173071384
5.877194407,6.840433051,5.952889085,6.288646723,5.912698229,5.491849065,6.053669713,6.262406575,5.940687544,6.101330097,5.976797255,6.005864865,6.383308895,6.105364309,6.302837798,6.129622362,5.825498627,6.471224218,6.108490246,5.79047073,5.696486918,5.506729012,6.6295897,5.542063969,6.288084691,6.309407855,5.838832375,5.854975343,5.585886119,5.700692033,5.567117399,5.626437714,5.643748991,5.663527004,5.999325961,5.727913321,5.648949341,6.390413324,7.096369181,5.709935487,6.386549898,5.778478581,6.361661624,5.915389621,6.247672616,6.674770234,5.56912129,5.603197457,5.415852915,5.319657866,5.386634275,5.085315004,5.342592535,5.236414967,5.489652101,5.347707951,5.418480149,6.032347923,5.501285621,5.575624189,5.270266401,5.288366947,5.827410505,5.587429127,5.676794182,5.27043798,5.971867707,5.562783192,5.739792058,5.416602684,5.762929346,5.399917426,6.557780073,6.16976712,5.607748834,5.516613969,5.564019644,6.269886675,6.054965643,5.391490965,5.817261583,5.704889627,6.979881124,5.838761962,6.131154236,5.67170689,6.152791947,6.549298257,5.807408704,6.33647053,5.709045348,5.783699261,5.744583405,6.191230693,7.257698683,6.241541638
5.573648911,6.100445661,5.578720557,5.534210298,5.550550818,5.353340518,5.971214672,5.971037149,5.775086684,5.920332478,5.442644661,6.041520218,5.762147841,5.513346149,5.518289093,5.728153661,5.538905462,5.793260044,5.808999087,5.335310349,5.420907273,5.325438274,5.423822117,5.210996373,5.340489832,6.099153508,6.090211618,5.661521194,5.339321664,5.309419138,5.406247868,5.264967732,5.619748916,5.453779227,6.523078595,5.372972327,5.412919913,5.608345283,5.49629248,5.553918128,5.555349047,5.397699693,6.122489617,5.504988406,6.076469517,5.41838375,5.598094653,5.190745201,5.176800197,5.205737116,5.215445098,4.894914725,5.215362666,5.220522363,5.328678257,5.194199956,5.264868467,6.608775482,5.422558304,5.261447422,5.163618976,5.237227178,5.804459688,5.366693997,5.456002127,5.245387931,5.505694869,5.453205732,5.542502171,5.347924414,5.415299257,5.550360214,7.462891972,5.700741234,5.64970128,5.256605824,5.507704152,5.565788798,6.156880915,5.287531796,5.567781831,5.477440947,8.277246887,5.588339665,6.003737048,5.592750994,5.642032129,6.069252753,5.55639486,5.898107621,5.567320063,5.430099201,5.547416245,5.67313094,6.219387486,5.651916592
5.594683826,7.059233522,5.635186032,6.189861245,5.861987401,5.464114748,5.628274311,5.437152963,5.703678664,5.722340008,5.693807511,5.531744661,5.659141663,5.75716878,5.992217301,6.152106381,5.664631837,5.90872108,6.313226269,5.488490202,5.44868789,5.662522796,5.904164535,5.25018645,5.568537866,6.174286685,5.911041199,5.496641125,5.500372708,5.320638797,5.47627093,5.522107924,6.869596752,5.573269686,5.736754353,5.581950607,5.460454079,5.653692604,5.746259316,5.630493265,5.866381754,5.661700413,6.004647335,5.820112706,5.685145545,5.803391048,5.458517557,5.495792425,5.636546681,5.354306008,5.237827029,5.006032584,5.602213109,5.423106274,5.678758939,5.435378663,5.642343366,6.185628105,5.848513489,5.531917334,5.275922313,5.524758213,5.935744645,5.448116236,5.83622195,5.198027377,6.039484534,5.605230441,5.484166024,5.364819807,5.77836083,5.499841338,5.789244372,5.999181578,6.424165739,5.293949743,5.453747154,5.582154269,5.620786674,5.454774069,5.460591676,5.892819125,6.313856305,5.958470724,5.610784051,5.750446495,5.644044131,6.430235921,5.490774317,5.894194086,5.653151914,5.537878419,5.826194408,5.496116511,5.839622706,6.185321808
5.514468655,5.47982843,5.455646086,5.360122103,5.385733709,5.348240339,5.397223654,5.320638797,5.432697814,5.401741855,5.452869253,5.442364859,5.464578192,5.401467463,5.426960964,6.032650074,5.309420703,5.204146077,5.441482286,5.303497553,5.284541452,5.251392918,5.355874418,5.152684475,5.36065287,5.353452271,5.255717784,5.157474885,5.274811965,5.20258974,5.309512866,5.122548862,5.486098742,5.280440326,5.332140389,5.282261778,5.38535321,5.346398054,5.32304256,5.449383367,5.355481399,5.344088723,5.454255263,5.344923127,5.41117278,5.262418117,5.361599381,5.206106193,5.15196714,5.09376042,5.091399337,5.064712933,5.110079037,5.039917297,5.241627674,5.06958053,5.185383508,5.138351335,5.299188224,5.152573497,5.096794762,5.122849844,5.223192135,5.198491996,5.401691487,5.293526043,5.363756456,5.435079977,5.352688515,5.247438448,5.53055116,5.277671542,5.444521753,5.520770163,5.437409674,5.293833438,5.370835526,5.377500762,5.479387245,5.283737682,5.417894953,5.352384172,5.607960822,5.293247195,5.947646374,5.456792659,5.517357526,5.552075069,5.479795821,5.330694744,5.411504515,5.353911426,5.477375404,5.418887227,6.579138838,5.323519334
7.480656055,9.576183564,7.953506741,8.320811319,8.441206439,6.936353165,8.955607703,8.487791367,7.957814949,8.522949275,7.295039524,8.882952294,8.463359112,8.634605098,9.687204016,7.845347998,9.530830172,10.25143787,9.241607474,8.364185132,8.371962147,8.270688941,8.527872411,8.478834681,7.60259659,9.821412686,9.349609555,9.743008925,8.226742121,7.814932617,8.314606127,7.87143235,8.312219339,7.748709387,9.917824877,8.06577514,7.061578512,8.701900338,8.026936956,8.203688904,8.45567664,7.936561119,11.17776336,9.486758806,10.1082278,7.922121584,8.546303482,7.751914898,8.051532591,7.478197728,7.149854261,6.925496137,7.164667452,8.154034665,8.170574965,7.875634253,7.432589942,9.616950451,8.971332163,6.934573723,6.461379374,8.09764358,8.429778291,7.660244597,7.388209893,6.736022241,7.41882853,7.433658043,8.338073988,7.3658331,6.776258166,7.229850744,10.8761704,8.008979338,6.949809004,7.07295765,7.317791181,8.062406811,8.251127169,6.365036963,7.566203043,7.677372109,13.88175497,7.893054117,8.289645828,7.235414499,7.086654266,9.761996402,7.66644046,8.631249049,8.29205055,7.059404957,6.86141053,8.072750376,8.221457747,7.597724889
5.867852208,6.598999449,5.778318881,5.763631261,5.771178694,5.405063705,6.720215545,6.835577026,6.29290018,6.432574638,5.65574808,6.820330876,6.205875343,5.635001643,5.85257541,5.782254487,5.892058012,6.347591847,6.025829452,5.550843774,5.732528679,5.686033304,5.861796326,5.591019761,5.450012386,6.755812924,6.669216808,6.465513953,5.434796956,5.730084066,5.697283425,5.417977207,5.810498809,5.565180432,7.933969815,5.643267214,5.547605217,5.822600515,5.744639615,5.663925483,6.003884825,5.790108885,6.751042489,5.682729723,6.333690998,5.617450003,5.93068309,5.708708419,5.364464141,5.353177959,5.374625984,4.95531727,5.337907344,5.597220236,5.767284337,5.476447408,5.309552172,7.120353759,5.729934985,5.372763574,5.216721612,5.382054937,5.82763222,5.591570073,5.844056109,5.47533062,5.805576795,5.564214892,5.890557191,5.472879595,5.478861203,5.877154641,7.372803428,5.970785446,5.665360667,5.43181463,5.533442984,6.086698568,6.659215853,5.556265066,5.921633385,5.568212612,9.901371823,5.588262736,6.421060478,5.694561418,5.756100245,6.534522805,5.590689465,6.097681021,5.75499267,5.608974654,5.704162846,5.917427352,6.240624954,5.762523122
5.344112617,5.479693041,5.220787898,5.242267283,5.256399049,5.15000026,5.344449515,5.24921457,5.37246543,5.332715816,5.24229712,5.418695703,5.419439387,5.244870101,5.235269972,5.331914232,5.204953412,5.229143264,5.222822384,5.106245776,5.157296291,5.028187921,5.24261587,5.001094083,5.21978698,5.329888578,5.194008619,5.137524235,5.159172411,5.11367017,5.162363769,5.071207053,5.452198321,5.171488464,5.37118355,5.192173509,5.207163948,5.196513325,5.189041185,5.218982594,5.334576499,5.161623755,5.381332642,5.177017442,5.364566645,5.187836405,5.253385591,5.099806181,5.017981406,5.011270337,4.947003083,4.843439968,5.051331888,4.941804732,5.104906084,5.03086678,5.030186202,5.293413927,5.082888342,5.100422153,5.004802928,5.028133976,5.236235263,5.171622649,5.313494786,5.134779314,5.212348124,5.261127813,5.255321404,5.10606503,5.285145912,5.123493832,5.7811577,5.391598877,5.4099958,5.161333541,5.275032517,5.280056463,5.457495799,5.150638118,5.226813818,5.222222464,5.433356061,5.166730182,5.615935391,5.361629354,5.370574143,5.492250926,5.351157718,5.31945833,5.269187172,5.209937885,5.412706322,5.352091092,5.483771468,5.187260017
5.337410307,5.329314127,5.333712242,5.135014371,5.172928333,5.145780393,5.274447861,5.096217177,5.236196772,5.236842753,5.261243933,5.316776005,5.233184162,5.144840064,5.27631107,5.370227678,5.067978623,4.993620246,5.260436738,5.111757698,5.029830866,4.981650699,5.163187068,5.013271688,5.200488231,5.210919678,5.128870158,4.985258325,5.193958988,5.045943209,5.177857449,5.040962324,5.338652174,5.081412459,5.180252678,5.150211943,5.248803389,5.137466114,5.234925971,5.223633728,5.216265397,5.093721033,5.266582024,5.207756009,5.240756081,5.226344985,5.216815563,4.964679752,4.952945862,4.964405292,4.92774081,4.877189176,4.964208862,4.896836941,5.072041562,4.893681165,5.111829453,4.968528394,5.034115597,5.005195067,4.905535569,4.978341537,5.144447827,5.096196058,5.26942171,5.136704634,5.192142306,5.230373302,5.236873313,5.107696291,5.300959312,5.017476599,5.318085135,5.34151468,5.259398901,5.095578613,5.176072043,5.231631436,5.36064084,5.145651774,5.168773604,5.132025718,5.239717705,5.141965079,5.598338992,5.308414733,5.374413297,5.373776856,5.297195138,5.217057736,5.354829618,5.34468137,5.30718532,5.11394078,5.429616635,5.001597231
5.612626643,5.630265976,5.421739341,5.629160692,5.499203114,5.297172285,5.460180153,5.238882668,5.501367642,5.399756531,5.378249743,5.515325517,5.4811376,5.636473929,5.438923378,6.028419653,5.603249225,5.422555039,5.567708783,5.266931928,5.518619324,5.185221078,5.423272994,5.152828444,5.392010266,5.511266184,5.430533627,5.260338705,5.573379646,5.317897604,5.290632731,5.182774318,5.489559416,5.360729584,5.445010775,5.441259075,5.328357999,5.564426332,5.392770906,5.334709778,5.462084887,5.420571916,5.577365008,5.349272861,5.448747096,5.376038778,5.37258704,5.134182171,5.145418144,5.052039058,5.083897711,4.864039529,5.09073897,5.067083301,5.292144936,5.22466851,5.203175364,5.503985984,5.201961739,5.135922147,5.081143101,5.12436205,5.350184504,5.240505562,5.374626813,5.184837345,5.474693339,5.285111178,5.384878154,5.176642271,5.517031032,5.187083942,5.884917168,5.5410685,5.527127148,5.255411062,5.355006936,5.460949299,5.44294097,5.224894733,5.37462047,5.37947551,6.316216721,5.421485057,5.873290557,5.372553165,5.494603665,5.571744249,5.468221398,5.463304967,5.447670201,5.333962597,5.499624218,5.472531969,6.013268367,5.477407306
