JB4870E,GL4660E,JB2851E,GL3907E,JB2669E,JB2906E,JB1996E,GL4440E,JB3189E,JB2636E,JB3067E,JB2865E,GL4080E,JB2344E,GL3736E,JB5096E,JB2665E,JB2445E,JB3426E,JB3110E,JB2024E,JB5049E,GL4627E,JB4916E,JB5043E,JB3058E,JB1995E,GL3694E,GL4415E,GL4668E,GL4431E,JB5227E,GL3542E,JB2962E,JB2361E,JB3436E,GL4254E,JB2109E,JB1866E,JB4618E,GL4472E,JB2557E,GL4064E,JB1883E,JB3197E,GL3686E,JB5017E,GL4282E,JB2070E,JB1602E,JB2341E,GL3816E,JB2091E,JB2750E,JB2907E,JB2630E,GL3529E,JB2471E,GL4590E,JB1596E,JB3020E,JB1437E,GL4366E,GL4666E,JB1245E,JB5142E,JB2373E,JB5240E,GL3934E,GL3709E,JB3012E,JB2684E,GL4300E,JB5221E,JB3329E,JB4933E,JB2651E,JB3390E,JB2446E,GL3898E,JB2620E,JB1722E,JB2260E,JB5000E,GL4530E,JB1705E,JB1905E,JB1521E,JB1914E,JB1677E,JB5294E,JB1394E,JB1603E,JB1533E,JB5273E,JB5307E
5.248372541,5.205093804,5.411726521,5.364078114,5.302479053,5.034993931,5.234683464,5.253116414,5.352111038,5.321845283,5.277568301,5.199486103,5.437386946,5.324071004,5.232755107,5.247538642,5.275981927,5.096592016,5.327914356,5.060017137,5.146847074,5.045903313,5.216456293,5.094418059,5.188962418,5.091994973,5.131429885,5.243483605,5.20675885,4.964821474,5.212696609,5.142567167,5.289951725,5.220411589,5.212991321,5.161926605,5.26674148,5.300813007,5.230844342,5.104735274,5.221968964,5.139061064,5.33768663,5.117876997,5.301174202,5.201298898,5.264003109,5.158719784,4.881233624,4.897049267,5.002313367,4.982045963,5.027916425,4.990015266,5.06189008,5.088021897,5.058282401,5.071328204,5.067412227,4.897345715,5.160061308,5.074976146,5.138604209,5.055455349,5.396783993,5.223243628,5.260880165,5.17096313,5.288592762,5.186650011,5.198975037,5.163077214,5.26266687,5.295240626,5.277013112,5.355913645,5.259262228,5.168055086,5.270245179,5.303507582,5.273888736,5.247802616,5.130166376,5.173886784,5.448501489,5.394782438,5.429419463,5.217682336,5.416239748,5.368776747,5.448911326,5.277845852,5.329075206,5.239248505,5.210781915,5.219344317
5.527209922,5.397876485,5.559439849,5.477255805,5.504065715,5.220010251,5.349339592,5.482233074,5.690936646,5.609894742,5.655891622,5.415013976,5.831941908,5.481082436,5.453088672,5.28359548,5.535435174,5.199101518,6.085004665,5.233215171,5.317759876,5.141255702,5.26591429,5.145234867,5.330938523,5.220350948,5.282325027,5.401494572,6.418786471,5.084444415,5.409191534,5.199390164,5.668942036,5.391829529,5.31136581,5.136908392,5.47129034,5.499061465,5.392309077,5.291281224,5.469649852,5.363650965,5.480990205,5.204116561,5.434809961,5.334332341,5.406487774,5.306258938,4.984191601,4.977398864,5.131735729,5.069743222,5.282130846,5.023067875,5.115501223,5.097969562,5.181636167,5.077697439,5.104551478,4.994095339,5.187610521,5.169108121,5.419729249,5.186737584,5.390781792,5.255289919,5.295699637,5.184066515,5.372864843,5.27805694,5.315793883,5.169865999,5.455530664,5.259153538,5.564829863,5.34580275,5.432866655,5.28231449,5.30638329,5.591573014,5.389870243,5.305776018,5.504130063,5.252681391,5.508144833,5.555332863,5.537748836,5.230266778,5.472113739,5.432840069,5.432994149,5.33799815,5.524608123,5.228893152,5.230995017,5.301944145
10.06656332,10.1565797,10.75303974,9.444325559,10.37986421,9.613068735,11.63886724,10.51681885,8.756678879,10.06583374,9.930809676,9.887811882,10.40697928,9.156775306,8.75097498,9.545266616,9.869708692,9.117784599,10.36154765,9.514332702,10.5746542,9.60412157,9.705321917,8.065973677,9.153808068,8.806239331,9.630481324,11.07042141,9.430611649,8.759799901,10.86575397,8.877654377,10.19150433,9.393826096,9.177661876,9.239611043,9.815504584,9.439006479,9.281262937,8.594119905,8.90056751,8.841969192,10.7174232,9.619260794,10.21390127,10.41061353,9.203883527,9.735761719,9.262315754,8.653765654,10.10459951,8.93338193,9.098535509,9.03607481,8.596381016,8.885741481,9.400022677,8.899665667,9.23467104,9.181655647,8.540748144,8.890383458,10.01051194,9.494433411,10.25043445,9.781659397,9.222282951,9.077946329,8.809394557,9.109882808,9.444514916,8.451079458,9.308661712,8.651679547,10.31532269,9.448865108,9.4761909,9.354503915,9.564897992,8.392256272,9.284964941,9.196334905,9.917614063,10.55783988,9.826712905,9.234101598,9.429561415,9.78013553,9.087416425,9.590447443,9.537063508,10.25491108,8.698872276,9.626882758,9.344177228,9.240869162
5.286473997,5.2018863,5.411076941,5.280612086,5.279946355,5.092657671,5.192808067,5.225608413,5.345259455,5.280074247,5.197459442,5.190984177,5.473722723,5.355677939,5.264942305,5.242680601,5.281258052,5.046339292,5.183725197,5.038100771,5.106401959,5.026141957,5.194531964,5.023521243,5.178954973,5.120426283,5.135522516,5.154041418,5.104099456,5.030816105,5.148966582,4.999060182,5.262349146,5.224486577,5.150560089,5.129311809,5.238468959,5.257302417,5.169130864,5.182256301,5.280540162,5.194369855,5.235055914,4.982438292,5.276815477,5.162566336,5.171144974,5.120241331,4.817430631,4.889031184,5.012985235,5.019448641,5.065458448,4.977836616,5.065597592,4.993284789,5.05537055,5.105225089,5.076722421,4.974253201,5.138090507,5.062611928,5.126085323,5.004112921,5.358783987,5.316032661,5.27741835,5.181932425,5.286704224,5.14149236,5.164794385,5.10889686,5.321845181,5.272555745,5.364736798,5.358466611,5.323434107,5.058972276,5.29418283,5.280039045,5.213672249,5.18936533,5.106813936,5.139293479,5.447644809,5.409999377,5.449234455,5.257558193,5.380671809,5.377862644,5.365499401,5.252411928,5.359954585,5.207500866,5.146506334,5.22937975
11.72089568,11.33518309,11.83074111,11.06312034,11.64381074,10.74709333,11.19360642,11.67597306,9.802648074,10.69256088,10.51376779,11.41007206,11.03322544,11.40893074,10.17636449,10.85024755,10.84740023,10.19957351,12.27135299,10.956612,12.59879453,10.53589354,10.69897061,9.71440972,8.780227403,9.500298336,10.90184526,11.35126717,10.97633908,10.67184923,10.5361735,10.08072858,11.78629371,10.66648742,10.41554168,11.17728828,10.52325853,10.82195026,10.88017292,11.18970132,10.26196978,10.15889141,11.1171248,10.83036865,10.40899409,11.31866907,11.17236577,10.71890992,9.980136052,9.580662413,10.72742902,10.16823804,10.31729896,10.66882071,7.993221023,9.408757578,10.14915221,9.47772891,8.747334188,10.36079272,9.98686601,10.14149722,9.135987703,10.56188113,9.268667337,10.39571618,9.16611067,6.715128906,10.27750161,10.26156035,9.524300991,10.34920145,10.48632204,9.746690321,11.20196213,10.93065182,9.464758183,10.40787159,11.26448854,9.738119621,9.914919149,10.04909931,9.118161192,9.703197298,11.28400785,10.36777383,10.13650563,9.136667881,10.27377801,10.30318734,10.43316417,10.69916069,10.69062752,10.93186346,10.18839582,10.01867113
5.268000186,5.30434699,5.4762304,5.383061792,5.351617584,5.08597144,5.310200093,5.34715195,5.390880021,5.489376819,5.305382789,5.39574002,5.422941872,5.417048882,5.406078006,5.269140975,5.309998114,5.082799871,5.336519183,5.057243403,5.17668103,4.99947548,5.215715089,5.130903384,5.262106505,5.079259121,5.226832552,5.223850426,5.197828099,5.019266738,5.3211631,5.18422265,5.405540934,5.285181712,5.245599763,5.164406765,5.209463042,5.310471624,5.303219386,5.206414193,5.342007262,5.366691253,5.449244435,5.104447264,5.397871877,5.21028049,5.24932023,5.247776029,4.993064205,4.914852809,5.021966098,5.047106525,5.112493102,4.986440824,5.113358531,5.084445077,5.178008271,5.091752126,5.110758869,4.98690906,5.165458484,5.051993957,5.14014065,5.048833681,5.411458518,5.325766165,5.354596936,5.228981291,5.322208598,5.262262382,5.270262074,5.265308915,5.419809012,5.312222418,5.323130413,5.423028769,5.361982208,5.201346345,5.382388504,5.51669384,5.34709766,5.195247463,5.18679602,5.17826428,5.46704209,5.516207784,5.452157952,5.198376386,5.427061999,5.381177977,5.396074364,5.327273264,5.347358179,5.245706324,5.248009935,5.267003309
8.792433308,9.023793308,9.47499736,8.320607271,7.226214682,7.702986227,10.64230712,9.43679818,7.239057594,9.145928637,7.525798805,7.676407281,8.756769984,7.562167576,6.961358549,7.845495375,8.33206211,7.546748517,9.785320729,8.018868454,9.780250328,7.768124009,7.639246849,6.475908704,6.804146486,7.332995384,7.387165377,10.12528432,7.327155462,8.145555382,7.889860539,6.549983502,9.320226321,8.412120943,6.935621703,7.896200786,8.576566262,7.021451255,8.0154783,7.690022632,7.669126131,7.168528018,7.942432576,8.298547914,6.918875731,9.426604007,7.87110434,7.889123801,7.665382488,7.141640768,8.631139079,6.689713062,6.723580999,7.572237437,6.842440063,6.639421429,7.102596501,6.432123305,5.921495689,6.662718081,6.586991456,6.2206222,6.550206828,8.735511569,6.129032524,7.478425713,6.691852631,6.782491544,6.910590022,7.156502792,6.804799205,6.25009233,7.419687636,6.837291772,9.471243293,7.270653133,8.283499569,7.369077906,7.2004775,7.104276807,6.799852841,6.839606968,7.441973029,6.093635664,8.119037288,6.703428497,7.84413044,8.644294694,6.742117953,8.599892205,8.209076412,8.360001341,6.843028452,6.932092292,7.142951925,6.180063268
7.179637952,8.336257837,8.889958569,7.005950284,7.41008111,6.875382397,7.684198074,8.399094747,7.402238327,7.373853448,8.545544487,6.758137845,8.286731803,7.259313747,7.627765129,7.722648032,7.642823607,6.789232026,7.434438048,8.303987489,7.774577739,7.110784077,7.738161351,6.40593936,8.509997324,7.596103558,7.646685059,8.986493712,7.94728024,7.244061856,8.366827343,7.93662816,7.01756645,7.260820954,6.832385001,7.073860978,7.022987432,7.364308927,7.3595008,7.026799854,7.427923275,7.441542251,8.778133326,6.704922134,7.158246928,8.694358221,8.59808461,7.161302286,5.975096139,6.781962896,6.966092857,7.355862022,6.934467496,8.033160846,6.382269082,6.860850809,6.606626719,8.055379433,6.600416532,6.84917276,6.777268725,6.546800331,6.340861317,6.600953731,8.123069776,6.63097284,6.489903862,8.613104076,6.84363356,7.320758369,7.767404012,7.423588301,6.759931212,6.731347541,6.661036292,7.738642088,7.248427964,6.932500055,7.280211387,6.731353024,6.92717267,7.462820652,6.724057926,7.193269953,8.474069641,7.425677418,7.644593163,7.077289843,7.571223538,7.01029464,8.124655839,7.271558303,7.201415386,7.269982653,7.535775757,8.10798684
5.25536448,5.223399631,5.412624772,5.35843971,5.355841728,5.139701823,5.158288744,5.275068911,5.30506448,5.437299954,5.204781934,5.245631491,5.431579739,5.395439064,5.536908208,5.208944724,5.355128092,5.165724984,5.230887422,4.995260705,5.115470248,4.993818611,5.162480522,5.092984393,5.209536861,5.133068829,5.179311228,5.195822167,5.16835126,5.046677645,5.309578904,5.167335568,5.359355009,5.250601351,5.208422516,5.082984768,5.260737716,5.311200374,5.281985264,5.113308492,5.205301282,5.310454476,5.32751276,5.078577924,5.358261669,5.233338414,5.198963516,5.217693026,4.836545586,4.868917717,5.033937271,5.015365721,5.131551157,5.014194124,5.100168295,5.010580868,5.10308643,5.032666245,5.039400547,4.993144028,5.195990201,5.084735003,5.151461583,5.051372738,5.379169682,5.239490094,5.305364569,5.122734014,5.296131413,5.125371139,5.185706222,5.197121744,5.297053771,5.235320155,5.286916575,5.360093833,5.352457309,5.175985429,5.295243544,5.377930415,5.173969846,5.234388959,5.261647166,5.191619893,5.421466687,5.495156197,5.40847182,5.230222284,5.380053545,5.302362944,5.399339153,5.29946807,5.388912737,5.188318659,5.217991761,5.277353081
5.245593219,5.181169044,5.302423294,5.242637742,5.293208375,5.042414651,5.165111889,5.147161195,5.288103426,5.278983003,5.198034645,5.168126841,5.429640274,5.28684824,5.220026669,5.135110715,5.281150749,5.060172915,5.172352237,4.901874912,5.091065901,4.952186501,5.051339202,5.070627694,5.103832558,5.036236484,5.065840147,5.125863515,5.130814803,4.964368409,5.165145865,5.136448891,5.270231854,5.160803034,5.108868097,5.074951752,5.326198496,5.305463446,5.207134938,5.069067445,5.252651014,5.169768884,5.212176861,5.016597165,5.256261872,5.123092389,5.183450411,5.09299811,4.878080955,4.858654309,4.905938179,4.912607468,5.088463967,4.893133171,5.025270148,4.963644902,5.046683721,5.012421995,5.067555802,4.968178681,5.086064206,5.10873491,5.102653781,5.034559675,5.359024637,5.126745932,5.24089249,5.102525309,5.275876444,5.03711491,5.155402846,5.104221319,5.199030373,5.204103973,5.291657014,5.346882431,5.290056768,5.138253458,5.230497012,5.245365405,5.202345102,5.237473295,5.186350944,5.077260361,5.427862244,5.398934559,5.3365376,5.12421423,5.369391275,5.300536254,5.381267104,5.217063456,5.393857635,5.129713487,5.10859163,5.282181341
5.591938411,5.708645634,6.469148405,5.473304037,5.570616889,5.27719147,5.252673243,5.350328466,5.534151232,5.502499438,5.528318909,5.373766041,5.639536765,5.642618697,5.930737338,5.615752874,5.470994607,5.237332407,5.346674482,5.38847463,5.318681615,5.1476765,5.367536238,5.164211499,5.375965493,5.305902688,5.451171708,5.639625395,5.307347429,5.191578551,5.504100894,5.305932899,5.462936218,5.371329207,5.501328177,5.286902416,5.765421191,5.462692845,5.383979057,5.226514453,5.464615417,5.392177054,5.552427565,5.222410623,5.900972764,5.580117136,5.300159528,5.241547277,4.961500345,4.966470931,5.415061984,5.15994552,5.139159941,5.159569974,5.046417082,5.104440506,5.221991676,5.22501799,5.177565607,5.048081934,5.211977201,5.197190162,5.296363745,5.13998733,5.432865779,5.510082082,5.275035306,5.84097602,5.446286397,5.28939469,5.271085726,5.248809865,5.36213451,5.347462175,5.346152019,5.414220144,5.44527892,5.263449991,5.309166894,5.392713977,5.283279702,5.289777601,5.314523296,5.254310506,5.598701151,5.525737465,5.488120348,5.231501721,5.438683348,5.419462612,5.573351494,5.315590579,5.588806839,5.449400057,5.23252845,5.352914219
5.656816884,6.153469798,6.631866109,5.927777736,5.75975108,5.374391954,5.888715967,6.152868624,5.902428473,5.840331545,6.694553063,5.551055884,6.080071652,5.760341413,5.837880993,5.892714156,5.74953316,5.40448216,5.747635555,6.11271271,5.882074183,5.598611889,5.826229046,5.348182284,6.287224269,5.802257453,5.890937419,7.027414129,6.033864143,5.452502351,6.277343644,6.229628959,5.693307183,5.524332688,5.649327938,5.516622417,5.800824374,5.706541943,5.810689401,5.546857389,5.648719694,5.746158073,6.61167977,5.396274361,5.767222696,6.497356076,6.107725815,5.538753905,5.175352528,5.359981417,5.429282175,5.93883751,5.455238244,5.869446125,5.32878165,5.324266537,5.559952998,6.437776633,5.315557457,5.480061821,5.450255571,5.468821998,5.389610101,5.315068479,6.546076748,5.664608838,5.822466675,6.853629346,5.624785568,5.771340071,5.781476619,5.646850553,5.555962771,5.546110729,5.579530069,5.832096656,5.901312741,5.701937812,5.803652971,5.623408629,5.654330631,5.92107172,5.594197896,5.795819652,6.186731045,6.027808487,5.827924762,5.759727656,5.98091604,5.744111127,6.115237128,5.805587398,5.809386422,5.684648072,5.744142146,5.987557386
5.212577104,5.190278919,5.412232284,5.28680679,5.281168188,5.117200954,5.192076998,5.254725589,5.324915264,5.317627871,5.23898266,5.244364055,5.451333225,5.332779394,5.231260925,5.154484678,5.23714384,5.061773323,5.147779649,4.982003574,5.109907985,4.963665072,5.162320476,5.043907577,5.212122508,5.087110101,5.134802967,5.227473473,5.15066297,4.99796038,5.208337909,5.126404124,5.269243742,5.210821319,5.153381473,5.097785251,5.275789244,5.226341984,5.151389092,5.087364883,5.262359201,5.236325904,5.280726583,5.040186568,5.228604948,5.215561483,5.197286761,5.129971008,4.941726631,4.935496019,4.996240143,4.951870077,5.068984251,4.978734577,5.025313928,5.10105707,5.046018269,5.077315436,5.08507168,5.003800044,5.149946351,5.058047418,5.127649568,5.015005632,5.267323122,5.201927214,5.208207869,5.115548691,5.26976366,5.125056133,5.160427531,5.118945812,5.292110323,5.17425811,5.331830382,5.3340529,5.342668479,5.105788563,5.255769612,5.236575453,5.224459693,5.173913464,5.170433184,5.136294702,5.434806406,5.404991869,5.364561953,5.166179741,5.391109122,5.266387777,5.410714174,5.228355046,5.298269393,5.148381369,5.149956973,5.194925805
7.46637065,7.732873927,7.945510225,6.888237183,7.560785342,6.665843507,8.172484482,7.984416777,6.971352562,7.149889422,7.474953182,7.354853843,9.543831436,7.059325897,6.471287219,6.668118824,7.179290229,6.308247995,8.198786591,7.733071506,7.674703523,6.770795635,6.223195824,6.388147178,6.322957523,6.641105047,7.612023011,8.074218513,7.261943228,6.427462036,7.833222111,6.395107927,7.648158906,6.94498756,6.594469178,6.784091754,7.42489774,7.266835099,7.384661254,7.793458895,7.037100653,6.746176536,7.439162,7.271784212,7.499677109,7.410681948,7.06140645,6.731115079,6.106575083,6.287859546,6.691108527,6.079461876,6.206073488,6.066372934,7.962772534,5.890015765,6.662016531,5.832979635,5.86199134,6.354092414,6.247731028,6.246892412,6.891237494,6.624542803,6.220144456,6.61883502,5.962113507,5.883200381,6.592442365,6.479817469,6.409108837,6.346568863,6.667840064,6.216133761,6.838340037,6.854348495,6.605576655,6.332295364,6.285338485,6.975496586,6.439545846,7.000243982,7.180053502,6.025732388,6.701123791,6.627012081,6.143286025,6.337930917,6.754788719,6.415124656,6.369614155,6.493782967,6.917317167,6.864300364,6.575674204,6.209643282
5.789382494,5.855547291,5.889517929,5.581810247,5.625272511,5.479779095,5.808851196,5.719268785,5.579025687,5.815423178,5.742390927,5.709056702,6.278036592,5.690288872,5.627780874,5.523890695,5.586006518,5.415122563,5.982952501,5.636811423,5.813524858,5.398877968,5.469458432,5.490296045,5.312904254,5.360449538,5.609849827,5.532400271,5.620899025,5.303660406,5.718493356,5.369962762,5.978278089,5.624449715,5.376497202,5.677598269,5.575634479,5.600146781,5.714564508,5.535831367,5.570860111,5.545918546,5.701146417,5.521589959,5.433635438,5.586071534,5.608691497,5.578931167,5.112552112,5.057856631,5.250081718,5.088818156,5.288506007,5.297596195,5.31040041,5.343820113,5.155527442,5.154508046,5.22881869,5.202086114,5.41684257,5.190327145,5.299524195,5.327654374,5.522940249,5.387869434,5.431473007,5.191501032,5.53770623,5.433808633,5.546532498,5.448174426,5.684489468,5.433251919,5.892282763,5.634648912,5.61221988,5.350948778,5.500077807,5.618674599,5.395429225,5.474369272,5.43906657,5.402451294,5.814675283,5.681159815,5.557724795,5.439288376,5.651551505,5.578015207,5.692088637,5.597834906,5.628862651,5.466701724,5.488413487,5.489985724
5.417407131,5.31515824,5.507658159,5.372325671,5.310249814,5.158293426,5.252521396,5.328910899,5.426099821,5.444380387,5.359997275,5.288866675,5.601419164,5.503544325,5.256630084,5.151842769,5.35836983,5.201574293,5.26405032,5.101366474,5.169479632,5.041063066,5.20873516,5.157760186,5.201908384,5.168992458,5.228899132,5.370485352,5.285999417,5.048662757,5.23615702,5.152315138,5.425845302,5.294947948,5.233729942,5.111724194,5.362387205,5.379968543,5.22390744,5.154984997,5.350654156,5.283353876,5.289065536,5.1462618,5.314530825,5.260621574,5.283945034,5.197219741,4.936629913,4.946610632,5.029839397,5.053236491,5.087956159,4.890600009,5.04331257,5.054933517,5.06363938,5.092973083,5.026553338,4.98519241,5.181549148,5.104887196,5.181123998,5.082576568,5.389042225,5.25979861,5.204268051,5.156256332,5.285435743,5.162085881,5.244725403,5.16450663,5.369154149,5.226968027,5.341123602,5.308065293,5.410180638,5.141726241,5.354028885,5.337715355,5.289823685,5.265901309,5.305220612,5.206848685,5.469135894,5.452450282,5.40137038,5.245990093,5.47579507,5.361139497,5.444285802,5.265166886,5.415929581,5.213041712,5.178748134,5.236133825
5.3232674,5.347465373,5.624961445,5.404640069,5.399699803,5.241789236,5.262017355,5.35522625,5.500088414,5.553046331,5.487411428,5.395426491,5.714472346,5.480102083,5.726589528,5.278488687,5.453690026,5.211420183,5.355253423,5.174656566,5.263238731,5.057992199,5.264910102,5.192945105,5.314011985,5.220135328,5.250046864,5.279484906,5.348736794,5.080011994,5.404877741,5.280497049,5.512645941,5.293550255,5.258671471,5.206444412,5.395421208,5.385014659,5.384077955,5.098383088,5.300704976,5.333156579,5.520396095,5.188096653,5.456949444,5.415528272,5.360855371,5.257519231,5.020300671,4.935158185,5.114045485,5.099935112,5.195377619,5.232888772,5.150876215,5.146501652,5.132867643,5.211816059,5.101035379,5.10017985,5.220965736,5.222307688,5.22790122,5.093261026,5.478667764,5.183248783,5.332536957,5.303399917,5.394655604,5.249982741,5.312333533,5.194132164,5.377304301,5.240268172,5.440472686,5.473429246,5.450878688,5.24814503,5.321395129,5.342548581,5.262247449,5.32149769,5.244467696,5.303814465,5.57098867,5.519578628,5.529319193,5.281418022,5.491601482,5.372025827,5.488322516,5.367513797,5.437763214,5.32509837,5.251887166,5.326605856
5.322275435,5.271102688,5.516699575,5.422288092,5.342558923,5.199394673,5.276509924,5.2901612,5.412812662,5.569852966,5.338972568,5.371722581,5.523935235,5.449606489,5.382401692,5.272600926,5.365066543,5.158812035,5.381848802,5.027891337,5.182974766,5.019689049,5.222882042,5.16282506,5.205527561,5.171820777,5.29012284,5.303352153,5.24268081,5.051585208,5.34038543,5.193335402,5.376245828,5.22363973,5.290475821,5.19657432,5.339922826,5.366134935,5.295580682,5.234296445,5.345975986,5.307533976,5.45343336,5.163162557,5.384390842,5.269353787,5.286973645,5.24158242,4.900164289,4.893656992,5.091141108,5.044970542,5.103884315,5.021307815,5.135557174,5.091796001,5.121436067,5.018803935,5.146322037,5.010910955,5.17143275,5.158494318,5.159827998,5.045900342,5.401809443,5.252724046,5.348666584,5.216998173,5.327619761,5.226943075,5.29192149,5.209693927,5.287907256,5.306594903,5.378846906,5.402381549,5.421996583,5.153352561,5.363873346,5.422053919,5.313241003,5.249939978,5.324481606,5.231001357,5.502772033,5.502021514,5.457193427,5.263448952,5.428147996,5.409335158,5.484720481,5.365463185,5.43538961,5.280194058,5.290285801,5.26752011
5.426235338,5.673646037,6.493948719,6.392796904,5.692458602,5.220807776,6.020035832,5.777518618,5.655154053,5.532647028,5.745186208,5.387461809,5.696653622,5.661324617,5.551936425,5.958831892,5.453852866,5.487958031,5.327523556,5.259979064,5.214583072,5.492335429,5.270205855,5.251414969,7.216111131,5.220348339,5.366729238,8.152567153,5.579348919,5.102190722,5.629823357,5.359506942,5.499181257,5.283251134,5.632377243,5.229918028,6.438187297,5.310162837,5.365161181,5.282747829,5.407037577,5.349548668,6.18470478,5.180026548,5.595596508,7.149804437,5.462436201,5.225136961,4.982976066,4.948375829,5.423275188,7.497220492,5.406986733,5.243569442,5.164525024,5.153939524,6.115398538,7.960455065,5.115365417,5.170086517,5.274946557,5.415596374,5.298015962,5.1447312,5.761462226,5.721805689,5.400565119,8.32660862,5.531984457,5.368048583,5.355790247,5.3998528,5.39476872,5.286252198,5.417965941,5.72198029,5.9603326,5.288532462,5.438847209,5.656424919,5.575563597,5.866836981,5.51057579,5.445399366,5.558543745,5.7128714,5.512325801,5.262564637,5.590972012,5.519667593,5.564268723,5.487092106,5.471786086,5.283986919,5.23786442,5.399167303
8.666382114,8.058617872,8.733540563,7.349005882,7.798352984,7.878298459,8.317933638,8.187281277,6.614731021,7.673225314,6.979489382,7.36455978,8.030530746,7.507807782,6.734959447,7.692462885,7.544053959,7.508950095,8.174159731,7.381814294,8.234300227,7.618642341,7.856195863,6.7278598,6.376778189,6.752679771,7.117808103,8.293461854,7.338657169,7.234831071,6.89913633,7.2701459,7.832195357,7.08552765,6.783375903,7.855176276,7.084226409,7.126882608,7.340052747,6.906283925,6.785937736,7.073875605,7.311496592,7.382890218,6.301121331,8.270673345,7.216297551,7.004886653,6.352370097,6.246416717,7.565027662,6.155900686,6.32336116,6.40924326,5.807840329,6.165337022,6.728110962,6.013199395,5.818622393,5.997584802,6.392544402,6.033863331,7.256138745,6.81934244,5.979965441,6.774396937,6.460427289,5.568159859,6.695449615,6.288409038,6.235870684,6.376068804,7.367285052,6.527553026,7.177013953,6.501213763,6.547469286,6.733877068,7.167909027,6.056672946,6.619540938,6.392929986,6.557533585,5.918648119,6.904891937,7.183808807,6.707533247,6.495405801,6.547828359,6.790987317,6.86910869,6.883588429,6.740873167,6.925171429,6.949143543,6.652719067
6.248890575,6.582539524,6.838209341,6.445741354,6.158539949,5.830251514,6.184721826,6.609991193,6.078167842,6.241863127,6.417046753,6.216107585,6.540523769,6.263983499,5.887724351,6.333907899,5.955116,5.970719592,6.442291369,6.376215894,6.367495301,5.841792498,6.05674925,5.82365627,6.207581873,5.739190587,5.909913274,6.889503848,6.014873635,5.828558516,6.255318809,5.92567091,6.270977213,5.904192067,6.034960999,6.18933631,6.215019656,5.88666329,5.819755716,6.036804521,5.83327268,5.940983372,6.379852295,5.827364652,5.667538829,6.840670425,6.032300372,5.884245239,5.566242491,5.62024189,5.860122875,6.553147621,5.605654579,5.756875335,5.587411355,5.690574564,6.089786317,6.149230666,5.625963362,5.73035184,5.777624905,5.625645274,5.672626685,5.820387213,6.130967289,6.020930512,5.864855851,6.468941414,5.920895366,5.863598019,5.733404028,5.758945656,6.097203006,5.878956618,6.189600065,6.458352414,5.968886231,6.136747627,5.975795067,6.019210816,6.548710403,6.649673102,6.498991361,6.196613594,6.569156595,6.425847271,6.312014385,6.00164084,6.492788356,6.30425297,6.469124458,6.415794363,6.227013337,6.28824258,6.29014643,6.220850011
5.253472737,5.246200942,5.399171094,5.37705918,5.292781749,5.100901139,5.500772421,5.330344705,5.357552005,5.393097984,5.245213074,5.486966276,5.54384105,5.374249035,5.354842826,5.214760508,5.386580938,5.146435282,5.491853096,4.997901608,5.214760508,5.059564675,5.17990909,5.034423951,5.204002561,5.016678606,5.265934537,5.310982428,5.169925001,5.024480147,5.246074359,5.192400137,5.43637275,5.256729899,5.224231329,5.126469906,5.324564734,5.296806842,5.318166056,5.170777543,5.250513693,5.201269221,5.396306108,5.08123991,5.354488834,5.245004235,5.299953447,5.179214837,4.934411763,4.891561602,5.052697589,5.016301974,5.168015373,4.955207704,5.120422862,5.061575329,5.091699834,5.110514421,5.083922625,4.867475946,5.132942405,5.132156064,5.161311698,5.032141848,5.424739053,5.185682233,5.353454568,5.146047862,5.28178874,5.196397344,5.24539412,5.140233453,5.2871217,5.166581692,5.453956379,5.366961755,5.341919587,5.138413938,5.323644602,5.383328625,5.303780748,5.215374574,5.188104949,5.178288382,5.502993743,5.377644358,5.466611134,5.24708367,5.429117462,5.307745446,5.412434018,5.309046642,5.355094869,5.166839145,5.174471936,5.24539412
5.42550046,5.530613245,5.547178368,5.375787037,5.316870921,5.188455126,5.248353798,5.332472786,5.435418885,5.528649545,5.358892344,5.358824762,5.899301644,5.485308787,5.3660983,5.468269089,5.327643353,5.14268717,5.518522403,5.127009075,5.309383241,5.186528036,5.287919947,5.159822845,5.323627255,5.264459069,5.240677343,5.535255513,5.918245017,5.143348582,5.358691064,5.200088265,5.425094972,5.279934961,5.279195445,5.236484509,5.313707554,5.400248934,5.275262,5.237686214,5.371987641,5.301597069,5.492943514,5.251886401,5.389322064,5.415473129,5.305274122,5.28477685,4.954737351,4.94194584,5.054519658,5.058925115,5.163572618,5.075950563,5.172569088,5.140740625,5.148856783,5.146721248,5.149758833,4.996561585,5.203586742,5.168070857,5.172446215,5.068775777,5.374444971,5.235211787,5.308250632,5.220089727,5.317725718,5.267527145,5.307365487,5.222128428,5.399471365,5.341461935,5.335786315,5.496597869,5.377412973,5.244467772,5.381891289,5.471795785,5.331534572,5.392684482,5.380901975,5.257868227,5.556913244,5.522105831,5.421779757,5.26835238,5.460138327,5.447397504,5.463680952,5.329386096,5.447170402,5.253785459,5.319321141,5.308941797
